Aspire Capitol Heights Academy,Sacramento,95817,https://aspirepublicschools.org/locations/central-valley/aspire-capitol-heights-academy/
Lincoln Elementary,Exeter,93221,https://les.exeter.k12.ca.us/
Animo Mae Jemison Charter Middle,Los Angeles,90061,https://ca.greendot.org/jemison/
Norman L. Sullivan Middle,Bonsall,92003,https://sm.bonsallusd.com/
Mattie Washburn Elementary,Santa Rosa,95403,https://www.wusd.org/o/mattie-washburn-elementary-school
Art Freiler,Tracy,95376,https://freiler.tracy.k12.ca.us/
Shadow Ridge,Hesperia,92345,https://www.shadowridgehs.org/
Tony Tobin Elementary,Temecula,92592,https://www.tvusd.k12.ca.us/TTES
George Kelly Elementary,Tracy,95377,https://kelly.tracy.k12.ca.us/
Railroad Canyon Elementary,Lake Elsinore,92530,https://rrc.leusd.k12.ca.us/
Paso Robles Community,Paso Robles,93446,https://www.prcity.com/31/Community
Los Angeles Leadership Academy,Los Angeles,90031,http://www.laleadership.org/
Madison Elementary,North Highlands,95660,http://madison.twinriversusd.org/
PUC Community Charter Elementary,Sylmar,91342,https://www.pucschools.org/cces/
Sacramento County ROP,Sacramento,95826,https://www.cde.ca.gov/schooldirectory/details?cdscode=34745000000000
Fortuna Middle,Fortuna,95540,https://fms-fesd-ca.schoolloop.com/
James L. Day Middle,Temecula,92591,https://www.tvusd.k12.ca.us/DMS
Santa Lucia Middle,Cambria,93428,https://santalucia.coastusd.org/
Morrice Schaefer Charter,Santa Rosa,95403,http://www.schaefer.pousd.org/
Walnut Grove Elementary,Pleasanton,94566,https://walnutgrove.pleasantonusd.net/
Temecula Valley High,Temecula,92592,https://www.tvusd.k12.ca.us/tvhs
Freedom Home,Madera,93636,https://fhs.gvusd.org/
North County Regional Occupational Program,Sunnyvale,94087,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=43766200119941
Turlock Junior High,Turlock,95382,https://www.turlock.k12.ca.us/Domain/19
Millennium Charter,Tracy,95376,https://www.greatschools.org/california/tracy/13770-Millennium-Charter-School/
Long Beach Unified School District ROP,Long Beach,90815,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=19744271995075
Yosemite High,Oakhurst,93644,https://www.yosemiteusd.com/yosemite
Minarets High,O'Neals,93645,http://minarets.chawanakee.k12.ca.us/
Orland Community Day,Orland,95963,https://www.greatschools.org/california/orland/14031-Orland-Community-Day-School/
Dry Creek Elementary,Rio Linda,95673,http://drycreek.twinriversusd.org/
George L. Snowden Elementary,Farmersville,93223,https://www.farmersville.k12.ca.us/snowden
Paso Verde,Sacramento,95834,https://natomasunified.org/pvs/
ISANA Himalia Academy,Los Angeles,90037,https://isanaacademies.org/himalia/
Cloverland Elementary,Oakdale,95361,https://clo-ojusd-ca.schoolloop.com/
Porterville Military Academy,Porterville,93257,https://pma.portervilleschools.org/
Sherman Thomas Charter High,Madera,93638,https://www.stcsca.org/
Alta Vista Alternative Junior High,Santa Barbara,93101,https://www.cde.ca.gov/schooldirectory/details?cdscode=42767860123885
San Marcos Senior High,Santa Barbara,93110,https://sanmarcos.sbunified.org/
Watts Learning Center Charter Middle,Los Angeles,90003,https://www.wlccms.org/
Coastline ROP,Costa Mesa,92626,https://www.coastlinerop.net/
Granite Hills High,Apple Valley,92307,https://sites.google.com/avusd.org/granitehillshighschool-new/
Sierra Charter,Fresno,93727,https://www.sierracharter.org/
New Vision Middle,Highland,92346,https://nvm.realjourney.org/
South/West Park Elementary,Tracy,95376,https://southwestpark.tracy.k12.ca.us/
Girls Athletic Leadership School Los Angeles,Panorama City,91402,https://www.galsla.org/who-we-are
Aurelia Pennekamp Elementary,Manhattan Beach,90266,https://pennekampschool.org/
George and Evelyn Stein Continuation,Tracy,95376,https://www.cde.ca.gov/schooldirectory/details?cdscode=39754990114140
Fremont Elementary,Alhambra,91803,https://www.fremontelementary.us/
