Parlier Junior High,Parlier,93648,https://pjhs.parlierunified.org/,Yes
Broad Avenue Elementary,Wilmington,90744,https://broadavees-lausd-ca.schoolloop.com/,Yes
Delta Home Charter,Tracy,95304,https://www.deltacharter.net/cms/day?d=x&group_id=1477812890067&return_url=1540264583623&day_id=1518076800000,Yes
Ledesma (Rita) Elementary,San Jose,95138,https://ledesma.ogsd.net/,Yes
Planada Elementary,Planada,95365,https://www.planada.org/,Yes
Danube Avenue Elementary,Granada Hills,91344,https://danubeavenue.wixsite.com/danube,Yes
Westside Union Elementary,Los Banos,93635,https://www.losbanosusd.org/wues,Yes
Sun Terrace Elementary,Concord,94520,https://sutes-mdusd-ca.schoolloop.com/,Yes
Valley Robotics Academy,Lodi,95242,https://valleyrobotics.lodiusd.net/,Yes
American Canyon High,American Canyon,94503,https://achs-nvusd-ca.schoolloop.com/,Yes
Mountain View High,Mountain View,94040,https://mvhs.mvla.net/,Yes
Grant Elementary,Richmond,94804,https://www.wccusd.net/grant,Yes
Charles T. Kranz Intermediate,El Monte,91732,https://kranz.mtviewschools.com/,Yes
Golden View Elementary,Huntington Beach,92647,https://www.ovsd.org/golden,Yes
Palos Verdes Intermediate,Palos Verdes Estates,90274,https://pvis.pvpusd.net/,Yes
Victoria Elementary,Costa Mesa,92627,https://victoria.nmusd.us/,Yes
Farmdale Elementary,Los Angeles,90032,https://farmdalees-lausd-ca.schoolloop.com/,Yes
McKinley Institute of Technology,Redwood City,94062,https://www.rcsdk8.net/mit,Yes
Sylmar Elementary,Sylmar,91342,https://sylmares-lausd-ca.schoolloop.com/,Yes
Kester Avenue Elementary,Van Nuys,91411,https://kesterelementary.org/,Yes
Jenny Oropeza Elementary,Long Beach,90813,https://int-lbusd-ca.schoolloop.com/,Yes
Queen Anne Place Elementary,Los Angeles,90019,https://www.queenanneplace.com/,Yes
H. A. Snow Elementary,Newark,94560,https://snow.newarkunified.org/,Yes
North Star Academy,Redwood City,94062,https://www.rcsdk8.net/northstar,Yes
Oak Park High,Oak Park,91377,https://www.oakparkusd.org/ophs,Yes
Nellie N. Coffman Middle,Cathedral City,92234,https://www.psusd.us/ncms,Yes
Juliette Low School of the Arts,Anaheim,92801,https://low.magnoliasd.org/,Yes
Wilbur Charter For Enriched Academics,Tarzana,91356,https://www.wilburcharter.org/,Yes
Prunedale Elementary,Salinas,93907,https://www.nmcusd.org/prunedale,Yes
Corona Avenue Elementary,Bell,90201,https://cas-lausd-ca.schoolloop.com/,Yes
Taper Avenue Elementary,San Pedro,90731,https://www.tapertigers.com/,Yes
McNear Elementary,Petaluma,94952,https://www.petalumacityschools.org/mcnear,Yes
Della S. Lindley Elementary,Thousand Palms,92276,https://www.psusd.us/dles,Yes
Mariposa Elementary,Mariposa,95338,https://www.mcusd.org/ME/,Yes
Oak Knoll Elementary,Menlo Park,94025,https://district.mpcsd.org/OakKnoll,Yes
Lakeview Elementary,El Dorado Hills,95762,http://www.mylakevieweagles.com/,Yes
White Point Elementary,San Pedro,90731,https://whitepointes-lausd-ca.schoolloop.com/,Yes
Sierra Elementary,Placerville,95667,https://www.pusdk8.us/o/sierra,Yes
Cesar E. Chavez Lrng Acads-Arts/Theatre/Entertain Mag,San Fernando,91340,https://artesmagnet.org/,Yes
John O. Tynes Elementary,Placentia,92870,https://www.johnotynes.org/,Yes
Paul Revere Charter Middle,Los Angeles,90049,https://www.paulreverems.com/,Yes
Los Alamitos High,Los Alamitos,90720,https://lahs.losal.org/,Yes
Whitman Continuation,Los Angeles,90036,https://whitmanhs-lausd-ca.schoolloop.com/,Yes
Florence Avenue Elementary,Los Angeles,90001,https://florenceave-lausd-ca.schoolloop.com/,Yes
Oak Grove Middle,Concord,94518,https://ogms-mdusd-ca.schoolloop.com/,Yes
Robert M. Pyles STEM Academy,Stanton,90680,https://pyles.magnoliasd.org/,Yes
Marina Vista Elementary,Marina,93933,https://marinavista.mpusd.net/,Yes
Killybrooke Elementary,Costa Mesa,92626,https://killybrooke.schoolloop.com/,Yes
Orange Unified Pre-K SDC,Anaheim,92807,https://www.orangeusd.org/orange-unified-pre-k-sdc,Yes
Venice Senior High,Los Angeles,90066,https://venicehs-lausd-ca.schoolloop.com/,Yes
Wilson High,Long Beach,90804,https://lbwilson.schoolloop.com/,Yes
Judson & Brown Elementary,Redlands,92374,https://www.redlandsusd.net/Domain/14,Yes
Harriette Kirschen Elementary,Modesto,95351,https://kirschen.mcs4kids.com/,Yes
Emerson Community Charter,Los Angeles,90024,https://emersonms-lausd-ca.schoolloop.com/,Yes
Havens Elementary,Piedmont,94611,http://www.piedmont.k12.ca.us/havens/,Yes
Fair Oaks Elementary,Pleasant Hill,94523,https://foes-mdusd-ca.schoolloop.com/,Yes
Jefferson Elementary,Riverside,92504,http://jefferson.riversideunified.org/,Yes
Bella Vista Elementary,Monterey Park,91754,https://bve-montebellousd-ca.schoolloop.com/,Yes
Del Rey Elementary,Orinda,94563,https://dr-orinda-ca.schoolloop.com/,Yes
Garfield Elementary,Oakland,94606,https://www.ousd.org/garfield,Yes
Jerry Voorhis Elementary,El Monte,91732,http://voorhis.mtviewschools.com/,Yes
Hobart Boulevard Elementary,Los Angeles,90006,https://hobartes-lausd-ca.schoolloop.com/,Yes
Costano Elementary,East Palo Alto,94303,http://costano.ravenswoodschools.org/,Yes
San Fernando Institute of Applied Media,San Fernando,91340,https://sfiam-lausd-ca.schoolloop.com/,Yes
Euclid Avenue Elementary,Los Angeles,90023,https://euclidavees-lausd-ca.schoolloop.com/,Yes
Pacific Union Elementary,Fresno,93725,https://www.pacificunion.k12.ca.us/,Yes
Rosewood Avenue Elementary,Los Angeles,90048,https://www.rosewoodelementary.org/,Yes
Montgomery Elementary,Cazadero,95421,https://www.mescaz.org/,Yes
Andres and Maria Cardenas Elementary,Van Nuys,91405,https://cardenases-lausd-ca.schoolloop.com/,Yes
Sunshine Special Education,Riverside,92503,http://sunshine.riversideunified.org/,Yes
James Monroe Elementary,Madera,93638,https://www.madera.k12.ca.us/monroe,Yes
Newport Heights Elementary,Newport Beach,92663,https://newportheights.nmusd.us/,Yes
George Ellery Hale Charter Academy,Woodland Hills,91367,https://www.halecharteracademy.com/,Yes
Odyssey Continuation,South Gate,90280,https://odyssey-lausd-ca.schoolloop.com/,Yes
Lincoln Unified Preschool,Stockton,95209,https://www.lusd.net/apps/pages/index.jsp?uREC_ID=1591101&type=d&pREC_ID=1718428,Yes
Fairburn Avenue Elementary,Los Angeles,90024,https://www.fairburnschool.org/,Yes
Old Adobe Elementary Charter,Petaluma,94954,https://www.oldadobe.org/Domain/8,Yes
Ulysses S. Grant Senior High,Van Nuys,91401,https://www.granths.org/,Yes
Easterbrook Discovery,San Jose,95129,https://easterbrook.moreland.org/,Yes
Reid High,Long Beach,90810,https://reid-lbusd-ca.schoolloop.com/,Yes
Nora Sterry Elementary,Los Angeles,90025,https://norasterryes-lausd-ca.schoolloop.com/,Yes
Oceanside High,Oceanside,92054,https://ohs-ousd-ca.schoolloop.com/,Yes
Bryn Mawr Elementary,Loma Linda,92354,https://www.redlandsusd.net/brynmawr,Yes
Augustus F. Hawkins High A Critical Design and Gaming,Los Angeles,90044,https://www.hawkinshs.org/,Yes
Community High,Moorpark,93021,http://www.hsmc.mrpk.org/,Yes
Hillview Junior High,Pittsburg,94565,https://www.pittsburg.k12.ca.us/hillview,Yes
Mid-City's Prescott School of Enriched Sciences,Los Angeles,90018,https://midcity-ses-lausd-ca.schoolloop.com/,Yes
Beachy Avenue Elementary,Arleta,91331,https://beachyes-lausd-ca.schoolloop.com/,Yes
Foothill Intermediate,Marysville,95901,http://foothill.mjusd.com/,Yes
Pacific Coast Charter,Watsonville,95076,https://pccs-pajaro-ca.schoolloop.com/,Yes
Burbank Boulevard Elementary,North Hollywood,91607,https://burbankes-lausd-ca.schoolloop.com/,Yes
Ann Soldo Elementary,Watsonville,95076,https://ann-pajaro-ca.schoolloop.com/,Yes
Hope Street Elementary,Huntington Park,90255,https://hse-lausd-ca.schoolloop.com/,Yes
Summit View Independent Study,Riverside,92506,http://eoc.riversideunified.org/transcripts/summit_view,Yes
San Luis Rey Elementary,Oceanside,92054,https://slr-ousd-ca.schoolloop.com/,Yes
Hoover Elementary,Oakland,94608,https://www.ousd.org/hoover,Yes
Sierra High,Manteca,95336,https://www.mantecausd.net/sierrahighschool,Yes
Grant Elementary,Long Beach,90805,https://gra-lbusd-ca.schoolloop.com/,Yes
Concord High,Concord,94521,https://chs-mdusd-ca.schoolloop.com/,Yes
Tincher Preparatory,Long Beach,90815,https://lbtincher.schoolloop.com/,Yes
Noble Avenue Elementary,North Hills,91343,https://nobleavees-lausd-ca.schoolloop.com/,Yes
Ford Boulevard Elementary,Los Angeles,90022,https://ford-lausd-ca.schoolloop.com/,Yes
Seneca Elementary,Moreno Valley,92557,https://seneca.mvusd.net/,Yes
Chatsworth Charter High,Chatsworth,91311,https://www.chatsworthhs.org/,Yes
Oceano Elementary,Oceano,93445,https://oceano.luciamarschools.org/,Yes
Yorba Middle,Orange,92867,https://www.orangeusd.org/yorba,Yes
Hosler Middle,Lynwood,90262,https://hms.lynwood.k12.ca.us/,Yes
Twentynine Palms High,Twentynine Palms,92277,http://www.morongousd.com/twentyninepalmshighschool_home.aspx,Yes
Victoria Elementary,Riverside,92506,http://victoria.riversideunified.org/,Yes
Strandwood Elementary,Pleasant Hill,94523,https://stes-mdusd-ca.schoolloop.com/,Yes
Westwood Charter Elementary,Los Angeles,90025,https://westwoodcharteres-lausd-ca.schoolloop.com/,Yes
Joseph Weller Elementary,Milpitas,95035,https://weller.musd.org/,Yes
Mariposa Elementary,Ontario,91764,https://www.omsd.net/Mariposa,Yes
San Pedro Street Elementary,Los Angeles,90015,https://sanpedroes-lausd-ca.schoolloop.com/,Yes
Sylmar Biotech Health and Engineering Magnet,Sylmar,91342,https://www.wearesbha.org/,Yes
Vineyard Alternative,Livermore,94550,https://www.livermoreschools.org/vineyard,Yes
Willow Grove Elementary,San Diego,92127,https://www.powayusd.com/en-US/Schools/ES/WGES/Home,Yes
San Fernando Elementary,San Fernando,91340,https://sanfernandoes-lausd-ca.schoolloop.com/,Yes
Sun Valley Magnet,Sun Valley,91352,https://sunvalleyms-lausd-ca.schoolloop.com/,Yes
Panorama Elementary,Santa Ana,92705,https://www.orangeusd.org/panorama-elementary-school,Yes
Luther Burbank Elementary,Merced,95340,https://www.mcsd.k12.ca.us/Burbank,Yes
Vineyard Elementary,Ontario,91764,https://www.omsd.net/vineyard,Yes
University Pathways Public Service Academy,Los Angeles,90001,https://www.theupathways.com/,Yes
Mt. Carmel High,San Diego,92129,https://www.powayusd.com/en-US/Schools/HS/MCHS/HOME,Yes
Marin Oaks High,Novato,94947,https://marinoaks.nusd.org/,Yes
Brookfield Elementary,Oakland,94603,https://www.ousd.org/brookfield,Yes
Citrus Valley High,Redlands,92374,https://www.redlandsusd.net/cvhs,Yes
Pomona High,Pomona,91767,https://pomona.pusd.org/,Yes
Pomona Elementary,Costa Mesa,92627,https://pomona.nmusd.us/,Yes
Serrania Avenue Charter For Enriched Studies,Woodland Hills,91364,https://www.serraniacharter.com/,Yes
Pinacate Middle,Perris,92570,https://www.pms.puhsd.org/,Yes
Old Mill Elementary,Mill Valley,94941,https://www.mvschools.org/om,Yes
Pearl Zanker Elementary,Milpitas,95035,https://zanker.musd.org/,Yes
Delta Charter,Tracy,95304,https://www.deltacharter.net/,Yes
Tamarisk Elementary,Palmdale,93550,https://www.palmdalesd.org/Page/4476,Yes
Calaveras Hills,Milpitas,95035,https://chhs.musd.org/,Yes
Abraham Lincoln Senior High,Los Angeles,90031,https://www.lincolnhs.org/,Yes
Grace M. Davis High,Modesto,95350,https://davis.mcs4kids.com/,Yes
La Entrada Middle,Menlo Park,94025,https://le-llesd-ca.schoolloop.com/,Yes
Dahlia Heights Elementary,Los Angeles,90041,https://dhes-lausd-ca.schoolloop.com/,Yes
Malabar Street Elementary,Los Angeles,90063,https://malabar.schoolloop.com/,Yes
Costa Mesa High,Costa Mesa,92626,https://cmhs.nmusd.us/,Yes
John Foster Dulles Elementary,La Mirada,90638,https://www.dulleselementary.org/,Yes
Stephen M. White Middle,Carson,90745,https://whitems-lausd-ca.schoolloop.com/,Yes
Montebello Park Elementary,Los Angeles,90022,https://mpe-montebellousd-ca.schoolloop.com/,Yes
Dr. Peter Marshall,Anaheim,92801,https://marshall.magnoliasd.org/,Yes
Bernardo Heights Middle,San Diego,92128,https://www.powayusd.com/en-US/Schools/MS/BHMS/Home,Yes
Cheremoya Avenue Elementary,Los Angeles,90028,https://cheremoya-lausd-ca.schoolloop.com/,Yes
Cleveland Elementary,Oakland,94606,https://www.ousd.org/cleveland,Yes
Lincoln Elementary,Long Beach,90813,https://lincoln-lbusd-ca.schoolloop.com/,Yes
John H. Liechty Middle,Los Angeles,90017,https://liechtyms-lausd-ca.schoolloop.com/,Yes
Alicia Reyes Elementary,Merced,95340,https://www.mcsd.k12.ca.us/Reyes,Yes
Alvarado Elementary,Union City,94587,http://aes.mynhusd.org/,Yes
Diablo View Middle,Clayton,94517,https://dvms-mdusd-ca.schoolloop.com/,Yes
Westminster Avenue Elementary,Venice,90291,https://www.westminsterelementary.org/,Yes
Orville Wright Elementary,Modesto,95354,https://wright.mcs4kids.com/,Yes
Newport Elementary,Newport Beach,92661,https://newport.schoolloop.com/,Yes
Coronado Elementary,Richmond,94804,https://www.wccusd.net/coronado,Yes
Ocean View Early Education,Oxnard,93033,https://ovees.oceanviewsd.org/,Yes
Ganesha High,Pomona,91768,https://ganesha.pusd.org/,Yes
Pleasant Valley Elementary,Novato,94947,https://pleasantvalley.nusd.org/,Yes
Kimberly Elementary,Redlands,92373,https://www.redlandsusd.net/kimberly,Yes
Napa Valley Language Academy,Napa,94558,https://nvla-nvusd-ca.schoolloop.com/,Yes
Alcott Elementary,Pomona,91766,https://alcott.pusd.org/,Yes
Darby Avenue Elementary,Northridge,91326,https://www.darbyelementary.org/,Yes
Dr. Maya Angelou Community High,Los Angeles,90011,https://angelouchs-lausd-ca.schoolloop.com/,Yes
Mission Elementary,Soledad,93960,http://www.missionusd.org/,Yes
Cesar E Chavez Elementary,Parlier,93648,https://cce.parlierunified.org/,Yes
Naples Elementary,Long Beach,90803,https://naples-lbusd-ca.schoolloop.com/,Yes
Robert Sanders Elementary,San Jose,95127,https://www.mpesd.org/Sanders,Yes
Juniper Ridge Elementary,Termo,96132,http://www.juniperridge.org/,Yes
Macy Intermediate,Monterey Park,91755,https://mai-montebellousd-ca.schoolloop.com/,Yes
King Elementary,Long Beach,90805,https://starrking-lbusd-ca.schoolloop.com/,Yes
Los Arboles Middle,Marina,93933,https://www.losarbolesmiddle.org/,Yes
Abraham Lincoln,Paramount,90723,https://lincoln.pusdschools.net/,Yes
Mt. Washington Elementary,Los Angeles,90065,https://mtwashington-lausd-ca.schoolloop.com/,Yes
Latona Avenue Elementary,Los Angeles,90031,https://latonaes-lausd-ca.schoolloop.com/,Yes
Nishimoto Elementary,Madera,93638,https://www.madera.k12.ca.us/nishimoto,Yes
Los Banos Special Education Preschool,Los Banos,93635,http://www.losbanosusd.k12.ca.us/,Yes
Las Plumas High,Oroville,95966,https://www.ouhsd.org/lphs,Yes
William Jefferson Clinton Middle,Los Angeles,90007,https://wjcms-lausd-ca.schoolloop.com/,Yes
Heritage High,Brentwood,94513,https://ca01001129.schoolwires.net/heritage,Yes
Mountain View Elementary,Riverside,92504,http://mountainview.riversideunified.org/,Yes
Browns Valley Elementary,Browns Valley,95918,http://brownsvalley.mjusd.com/,Yes
ACORN Woodland Elementary,Oakland,94621,https://www.acornwoodland.com/,Yes
Martin Luther King,Seaside,93955,https://king.mpusd.net/,Yes
Melrose Leadership Academy,Oakland,94619,https://melroseleadershipacademy.org/,Yes
Greenville Elementary,Greenville,95947,https://ives.pcoe.k12.ca.us/,Yes
Dunn Elementary,Rialto,92376,https://kec.rialto.k12.ca.us/dunn,Yes
Robert Down Elementary,Pacific Grove,93950,https://robertdown.pgusd.org/,Yes
Hudson K-8,Long Beach,90810,https://lbhudson.schoolloop.com/,Yes
Millview Elementary,Madera,93638,https://www.madera.k12.ca.us/millview,Yes
Bel Air Elementary,Bay Point,94565,https://baes-mdusd-ca.schoolloop.com/,Yes
Esplanade Elementary,Orange,92869,https://www.orangeusd.org/esplanade,Yes
Charles Leroy Lowman Special Ed and Career Transition Center,North Hollywood,91605,https://lowman-lausd-ca.schoolloop.com/,Yes
Orcutt Academy Charter,Orcutt,93455,http://orcuttacademy.orcuttschools.net/,Yes
Oro Grande Elementary,Oro Grande,92368,http://www.orogrande.net/,Yes
Montebello Intermediate,Montebello,90640,https://moi-montebellousd-ca.schoolloop.com/,Yes
Ella Elementary,Olivehurst,95961,http://ella.mjusd.com/,Yes
Grand Island Elementary,Grimes,95950,https://gie.pierce.k12.ca.us/,Yes
Howard Tanner,Paramount,90723,https://tanner.pusdschools.net/,Yes
Madison Elementary,Riverside,92504,http://madison.riversideunified.org/,Yes
Mountain Empire High,Pine Valley,91962,https://mehs.meusd.org/,Yes
Parker Elementary,Oakland,94605,https://www.ousd.org/parker,Yes
Pacific Grove Middle,Pacific Grove,93950,https://pgmiddle.pgusd.org/,Yes
Taft Elementary,Orange,92865,https://www.orangeusd.org/taft-elementary-school,Yes
Field (Eugene) Elementary,Pasadena,91107,https://www.pusd.us/field,Yes
Grant Elementary,Los Angeles,90028,https://www.grantes-lausd.org/,Yes
Mokelumne High (Continuation),Courtland,95615,https://moke-rdusd-ca.schoolloop.com/,Yes
Washington Elementary,Pasadena,91103,http://washington.pasadenausd.org/,Yes
Montvue Elementary,Pomona,91767,https://montvue.pusd.org/,Yes
Birney Elementary,Long Beach,90806,https://birney-lbusd-ca.schoolloop.com/,Yes
Elderberry Elementary,Ontario,91762,https://www.omsd.net/Elderberry,Yes
William R. Anton Elementary,Los Angeles,90063,https://antones-lausd-ca.schoolloop.com/,Yes
Valley View Elementary,Los Angeles,90068,http://www.valleyviewelementary.org/,Yes
Martin Luther King Jr. Elementary,Richmond,94804,https://www.wccusd.net/king,Yes
Cordua Elementary,Marysville,95901,http://cordua.mjusd.com/,Yes
Central Language Academy,Ontario,91764,https://www.omsd.net/Domain/12,Yes
Kolb Middle,Rialto,92377,https://kec.rialto.k12.ca.us/kolb,Yes
Del Mar Elementary,Santa Cruz,95062,https://dm.losd.ca/,Yes
Montecito Union,Santa Barbara,93108,https://montecitou.org/,Yes
Haddon Avenue Elementary,Pacoima,91331,http://haddones-lausd-ca.schoolloop.com/,Yes
Core Learning Academy at Conley-Caraballo High,Hayward,94544,http://www.conleycaraballo.com/,Yes
Riverside Drive Charter,Sherman Oaks,91423,https://www.riversidedrivecharter.org/,Yes
Chaparral Elementary,Poway,92064,https://www.powayusd.com/en-US/Schools/ES/CHES/Home,Yes
Educational Options Center State Preschool,Riverside,92506,http://eoc.riversideunified.org/,Yes
Franklin Elementary,Merced,95348,https://www.mcsd.k12.ca.us/franklin/,Yes
Washington Elementary,Richmond,94801,https://www.wccusd.net/washington,Yes
Sequoia Middle,Pleasant Hill,94523,https://sms-mdusd-ca.schoolloop.com/,Yes
Yucca Valley High,Yucca Valley,92284,https://www.morongousd.com/yuccavalleyhighschool_home.aspx,Yes
Rio Vista Elementary,Bay Point,94565,https://rves-mdusd-ca.schoolloop.com/,Yes
South Oceanside Elementary,Oceanside,92054,https://southo-ousd-ca.schoolloop.com/,Yes
Hope View Elementary,Huntington Beach,92647,https://www.ovsd.org/hope,Yes
Oak View Elementary,Acampo,95220,http://www.myoakview.com/,Yes
Mentone Elementary,Mentone,92359,https://www.redlandsusd.net/mentone,Yes
Parkwood Elementary,Madera,93637,https://www.madera.k12.ca.us/Domain/441,Yes
Kynoch Elementary,Marysville,95901,http://kynoch.mjusd.com/#,Yes
Soto Street Elementary,Los Angeles,90023,https://sse-lausd-ca.schoolloop.com/,Yes
Oroville High Community Day,Oroville,95965,https://www.ouhsd.org/Domain/346,Yes
Emerson Elementary,Oakland,94609,https://www.ousd.org/emerson,Yes
Quincy Elementary,Quincy,95971,https://qes.pcoe.k12.ca.us/,Yes
Virgil Middle,Los Angeles,90004,https://www.virgilms.net/,Yes
Chester W. Morrison Elementary,Menifee,92584,https://www.menifeeusd.org/cwm/,Yes
Duveneck Elementary,Palo Alto,94303,https://duveneck.pausd.org/,Yes
Houston,Acampo,95220,http://houston.lodiusd.net/,Yes
James Monroe High,North Hills,91343,https://www.monroehs.org/,Yes
Arleta High,Arleta,91331,https://www.arletahigh.net/,Yes
Lassen Elementary,North Hills,91343,https://lassenel-lausd-ca.schoolloop.com/,Yes
National School District Preschool,National City,91950,https://www.nsd.us/Domain/18,Yes
Peachland Avenue Elementary,Newhall,91321,https://www.newhallschooldistrict.com/Peachland,Yes
Del Rio Elementary,Oceanside,92057,https://delrio-ousd-ca.schoolloop.com/,Yes
Edwin Markham Middle,Placerville,95667,https://www.pusdk8.us/o/emms,Yes
Short Avenue Elementary,Los Angeles,90066,https://www.shortavenue.org/,Yes
Evans Ranch Elementary,Menifee,92584,https://www.menifeeusd.org/ere/,Yes
View Park Continuation,Los Angeles,90016,https://viewparkconths-lausd-ca.schoolloop.com/,Yes
Amesti Elementary,Watsonville,95076,https://ame-pajaro-ca.schoolloop.com/,Yes
Madrone Elementary,Santa Rosa,95409,https://www.rvusd.org/o/madrone,Yes
Desert Junior-Senior High,Edwards,93523,http://muroc.k12.ca.us/desert/,Yes
Corte Madera,Portola Valley,94028,http://cms.pvsd.net/,Yes
Montalvin Manor Elementary,San Pablo,94806,https://www.wccusd.net/montalvin,Yes
Cesar Chavez Middle,Oceanside,92057,https://ccms-ousd-ca.schoolloop.com/,Yes
President Avenue Elementary,Harbor City,90710,https://presidentavees-lausd-ca.schoolloop.com/,Yes
Westview High,San Diego,92129,https://www.powayusd.com/en-US/Schools/HS/WVHS/HOME,Yes
Allison Elementary,Pomona,91767,https://allison.pusd.org/,Yes
Thurgood Marshall Elementary,Oxnard,93036,https://www.oxnardsd.org/marshall,Yes
Community Magnet Charter Elementary,Los Angeles,90049,http://www.communitymagnet.org/,Yes
Henry Ford Elementary,Redwood City,94061,https://www.rcsdk8.net/henryford,Yes
Macy Elementary,La Habra,90631,https://macy.ljsd.org/,Yes
Vista Grande Elementary,Ontario,91762,https://www.omsd.net/VistaGrande,Yes
Lomita Math/Science/Technology Magnet,Lomita,90717,https://lomitamsm-lausd-ca.schoolloop.com/,Yes
Yuba Feather Elementary,Challenge,95925,http://yubafeather.mjusd.com/,Yes
Simons Middle,Pomona,91766,https://simons.pusd.org/,Yes
Loren Miller Elementary,Los Angeles,90044,https://miller-lausd-ca.schoolloop.com/,Yes
Dos Caminos Dual Immersion,Palmdale,93551,https://www.palmdalesd.org/Page/4460,Yes
Maidu Virtual Charter Academy,Auburn,95603,https://sites.google.com/puhsd.k12.ca.us/mvca/home,Yes
Plummer Elementary,North Hills,91343,https://www.plummerpanthers.org/,Yes
Cienega Elementary,Los Angeles,90016,https://www.cienegaelementary.org/,Yes
La Tercera Elementary,Petaluma,94954,https://www.oldadobe.org/Domain/10,Yes
Adams Elementary,Costa Mesa,92626,https://adams.schoolloop.com/,Yes
Encino Charter Elementary,Encino,91316,https://www.encinoelementary.net/,Yes
Monte Vista High,Costa Mesa,92627,https://montevista.nmusd.us/cms/day?d=x&group_id=1210529521898&return_url=1538246568087&day_id=1536476400000,Yes
Mission Elementary,Oceanside,92058,https://mission-ousd-ca.schoolloop.com/,Yes
Pacifica High,Oxnard,93036,https://www.pacificahigh.us/,Yes
Norman R. Brekke Elementary,Oxnard,93030,https://www.oxnardsd.org/Domain/47,Yes
Wadsworth Avenue Elementary,Los Angeles,90011,https://wadsworthavees-lausd-ca.schoolloop.com/,Yes
Skyline High,Oakland,94619,https://www.ousd.org/skyline,Yes
Marina Vista Elementary,Pittsburg,94565,https://www.pittsburg.k12.ca.us/marinavista,Yes
Bayview Elementary,San Pablo,94806,https://www.wccusd.net/bayview,Yes
Meiners Oaks Elementary,Ojai,93023,https://www.ojaiusd.org/o/meiners-oaks,Yes
Roosevelt Elementary,Pomona,91768,https://roosevelt.pusd.org/,Yes
Vintage High,Napa,94558,https://vhs-nvusd-ca.schoolloop.com/,Yes
Colfax Charter Elementary,North Hollywood,91607,https://colfaxcharter-lausd-ca.schoolloop.com/,Yes
Harloe Elementary,Arroyo Grande,93420,https://harloe.luciamarschools.org/,Yes
Mesa Middle,Arroyo Grande,93420,https://mesa.luciamarschools.org/,Yes
Livermore High,Livermore,94550,https://www.livermoreschools.org/livermorehigh,Yes
Central Coast New Tech High,Nipomo,93444,https://www.ccnth.org/,Yes
McKinley Elementary,Petaluma,94952,https://www.petalumacityschools.org/mckinley,Yes
Packard Children's Hospital/Stanford,Palo Alto,94304,https://www.stanfordchildrens.org/en/location/lucile-packard-childrens-hospital,Yes
Horace Mann UCLA Community,Los Angeles,90047,https://manncs.gseis.ucla.edu/,Yes
Bernal Intermediate,San Jose,95119,https://bernal.ogsd.net/,Yes
Lompoc Valley Middle,Lompoc,93436,https://lompocvalleymiddleschool.lusd.org/,Yes
Harte Elementary,Long Beach,90805,https://harte-lbusd-ca.schoolloop.com/,Yes
Herk Bouris Elementary,Lake Elsinore,92532,https://www.menifeeusd.org/hbe/,Yes
Manchester Avenue Elementary,Los Angeles,90044,https://manchester-lausd-ca.schoolloop.com/,Yes
Boulder Ridge Elementary,Menifee,92585,https://www.romoland.net/Domain/9,Yes
Cesar Chavez Middle,Union City,94587,https://sites.google.com/a/nhusd.k12.ca.us/ccmweb/,Yes
Taawila Elementary,Menifee,92586,https://www.menifeeusd.org/tes/,Yes
North Hollywood Senior High,North Hollywood,91601,https://www.nhhs.net/,Yes
Overland Avenue Elementary,Los Angeles,90064,https://overlandsas-lausd-ca.schoolloop.com/,Yes
El Camino High (Continuation),Whittier,90604,https://www.elcaminocarousel.org/,Yes
Multnomah Street Elementary,Los Angeles,90032,https://multnomah-lausd-ca.schoolloop.com/,Yes
Pinole Middle,Pinole,94564,https://www.wccusd.net/pinole,Yes
Livingston High,Livingston,95334,http://lhs.muhsd.org/,Yes
Irving L. Branch Elementary,Edwards,93523,http://muroc.k12.ca.us/branch/,Yes
Lucille M. Nixon Elementary,Stanford,94305,https://www.lmnixon.org/,Yes
Johnnie Cochran Jr. Middle,Los Angeles,90019,https://cochranms-lausd-ca.schoolloop.com/,Yes
Andrew Carnegie Middle,Carson,90745,https://www.carnegiems.org/,Yes
Van Nuys Senior High,Van Nuys,91411,https://www.vannuyshs.org/,Yes
Rancho-Starbuck Intermediate,Whittier,90604,https://ranchostarbuck.ljsd.org/,Yes
Cesar E. Chavez Elementary,Bell Gardens,90201,https://cce-montebellousd-ca.schoolloop.com/,Yes
Jefferson Middle,Oceanside,92058,https://jms-ousd-ca.schoolloop.com/,Yes
Lynwood Middle,Lynwood,90262,https://lms.lynwood.k12.ca.us/,Yes
Cambridge Elementary,Orange,92866,https://www.orangeusd.org/cambridge-elementary-school,Yes
Bubbling Wells Elementary,Desert Hot Springs,92240,https://www.psusd.us/bwes,Yes
Rio Vista Elementary,Anaheim,92806,https://www.riovistaschool.org/,Yes
Fairgrove Elementary,Grover Beach,93433,https://fairgrove.luciamarschools.org/,Yes
Weston Ranch High,Stockton,95206,https://www.mantecausd.net/westonranchhighschool,Yes
Robert F. Kennedy Elementary,Los Angeles,90063,https://kennedyes-lausd-ca.schoolloop.com/,Yes
Parkside Elementary,Pittsburg,94565,https://www.pittsburg.k12.ca.us/parkside,Yes
Lopez Continuation High,Arroyo Grande,93420,https://lopez.luciamarschools.org/,Yes
Harvest Valley Elementary,Romoland,92585,https://www.romoland.net/Domain/10,Yes
